appno,fullname,protectedgender,date_first_submitted,fromwhichinstitutiondidyoureceiv,ifyouselectedoutofstateorother,internal_external,positioncategory,signle_race,jobtypesappliedfor,ethnicity2,primary_recruitment_source,days_need_review,days_screening,days_cert_hold,days_candidate_action,days_needs_second_review,days_rec_approved,mean_days_need_review,mean_days_screening,mean_days_cert_hold,mean_days_candidate_action,mean_days_needs_second_review,mean_days_rec_approved,hired,current_pipeline_stage,hired_yn,datecomp,lastaccess
563,Rose Carter,Female,6/11/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,Universidad AutÌÎÌãÌ´ÌãÌÎÌ¢Ì´_noma de Aguascalientes and Texas Christian University,External Applications,Middle School Teaching,Hispanic-Non White,ELD - English Language Development,Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,7/15/16,1/4/17
344,Sean Fields,Female,6/11/15,Nile University,Universidad AutÌÎÌãÌ´ÌãÌÎÌ¢Ì´_noma de Aguascalientes and Texas Christian University,External Applications,Middle School Teaching,Hispanic-Non White,Foreign Language - Spanish,Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,7/15/16,1/4/17
165,Ernest Dixon,Female,6/11/15,Kodolanyi Janos University College,Universidad AutÌÎÌãÌ´ÌãÌÎÌ¢Ì´_noma de Aguascalientes and Texas Christian University,External Applications,Middle School Teaching,Hispanic-Non White,General,Hispanic,TPS Website,0,1,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Certification Pending,Yes,7/15/16,1/4/17
264,Julia Ruiz,Male,6/13/15,Merkur Internationale FH Karlsruhe,,Internal Applications,Elementary School Teaching,Asian/Pacific Islander,Physical Education,Not Hispanic,TPS Website,0,9,,,,74,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,7/20/16,7/28/16
877,Emily Banks,Male,6/13/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,,Internal Applications,Elementary School Teaching,Asian/Pacific Islander,Elementary - Grades 1 - 6,Not Hispanic,None Listed,0,9,,,,74,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,7/20/16,7/28/16
275,Marie Anderson,Male,6/13/15,Nile University,,Internal Applications,High School Teaching,Asian/Pacific Islander,Physical Education,Not Hispanic,University Job Fair,0,9,,,,74,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,7/20/16,7/28/16
518,Kathryn Jordan,Male,6/13/15,Kodolanyi Janos University College,,Internal Applications,Middle School Teaching,Asian/Pacific Islander,Physical Education,Not Hispanic,University Job Fair,0,9,,,,74,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,7/20/16,7/28/16
900,Anna Wells,Male,6/13/15,Merkur Internationale FH Karlsruhe,,Internal Applications,Middle School Teaching,Asian/Pacific Islander,Science,Not Hispanic,University Job Fair,0,9,,,,74,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,7/20/16,7/28/16
91,Fred Greene,Male,6/8/15,Utsunomiya University,,External Applications,Elementary School Teaching,White,ELD - English Language Development,Not Hispanic,University Job Fair,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
673,Raymond Burton,Male,6/8/15,Institute of Industrial Electronics Engineering,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,University Job Fair,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
362,Marilyn Sanders,Male,6/8/15,Coker College,,External Applications,Elementary School Teaching,White,General,Not Hispanic,University Job Fair,1,,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
396,Brenda Bishop,Male,6/8/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,,External Applications,High School Teaching,White,General,Not Hispanic,University Job Fair,0,14,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
385,Helen Snyder,Male,6/8/15,Nile University,,External Applications,High School Teaching,White,Foreign Language - Spanish,Not Hispanic,University Job Fair,0,14,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
368,Rachel Berry,Male,6/8/15,Kodolanyi Janos University College,,External Applications,High School Teaching,White,ELD - English Language Development,Not Hispanic,University Job Fair,0,14,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
633,Mark Price,Male,6/8/15,Merkur Internationale FH Karlsruhe,,External Applications,High School Teaching,White,English,Not Hispanic,TPS Website,0,14,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
499,Aaron Mills,Male,6/8/15,Utsunomiya University,,External Applications,Middle School Teaching,White,Foreign Language - Spanish,Not Hispanic,TPS Website,0,14,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
433,Samuel Ray,Male,6/8/15,Institute of Industrial Electronics Engineering,,External Applications,Middle School Teaching,White,ELD - English Language Development,Not Hispanic,TPS Website,0,14,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Screened Out,Yes,8/26/16,8/26/16
295,Douglas Schmidt,Female,6/5/15,Coker College,,Internal Applications,Elementary School Teaching,Black,General,Not Hispanic,TPS Website,0,3,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Recommendation Approved,Yes,7/18/16,7/21/16
572,Heather Alexander,Female,6/6/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,Rhode Island College,Internal Applications,Elementary School Teaching,White,ELD - English Language Development,Not Hispanic,Community Job Fair,,,,31,,57,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,2016 Teacher Transfer,No,3/14/16,3/22/16
443,Arthur Franklin,Female,6/6/15,Nile University,Rhode Island College,Internal Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Community Job Fair,,,,31,,57,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,2016 Teacher Transfer,No,3/14/16,3/22/16
678,Steven Price,Female,6/6/15,Kodolanyi Janos University College,Rhode Island College,Internal Applications,Middle School Teaching,White,ELD - English Language Development,Not Hispanic,Community Job Fair,,,,31,,57,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,2016 Teacher Transfer,No,3/14/16,3/22/16
310,Janice Gilbert,Female,6/7/15,Merkur Internationale FH Karlsruhe,Aspire - CU Denver,External Applications,High School Teaching,White,Social Studies - Civics,Not Hispanic,Community Job Fair,1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,12/27/16,12/27/16
666,Joyce Mason,Female,6/7/15,Utsunomiya University,Aspire - CU Denver,External Applications,High School Teaching,White,General,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,12/27/16,12/27/16
134,Gregory Hanson,Female,6/7/15,Institute of Industrial Electronics Engineering,Aspire - CU Denver,External Applications,High School Teaching,White,Social Studies - Geography,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,12/27/16,12/27/16
885,Sean Moreno,Female,6/7/15,Coker College,Aspire - CU Denver,External Applications,High School Teaching,White,Social Studies - History,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,12/27/16,12/27/16
403,Philip Crawford,Female,6/7/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,Aspire - CU Denver,External Applications,High School Teaching,White,Drama,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,12/27/16,12/27/16
268,Thomas Murphy,Female,6/7/15,Nile University,Aspire - CU Denver,External Applications,Middle School Teaching,White,Social Studies,Not Hispanic,Current TPS Employee (Please type the employee's name below),1,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,Certification Pending,No,12/27/16,12/27/16
740,Steven Alexander,Female,8/24/16,Kodolanyi Janos University College,,External Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Current TPS Employee (Please type the employee's name below),0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
148,Lillian Reyes,Female,8/24/16,Merkur Internationale FH Karlsruhe,,External Applications,Elementary School Teaching,White,Physical Education,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
450,Henry Ortiz,Female,8/24/16,Ecole Superieur d'Ingenieurs Leonard de Vinci,,External Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
99,Dennis Barnes,Female,8/24/16,Nile University,,External Applications,High School Teaching,White,Social Studies - Economics,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
926,Christina Rivera,Female,8/24/16,Kodolanyi Janos University College,,External Applications,High School Teaching,White,Social Studies - Geography,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
553,George Oliver,Female,8/24/16,Merkur Internationale FH Karlsruhe,,External Applications,High School Teaching,White,Social Studies - Political Science,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
214,Virginia Morgan,Female,8/24/16,Utsunomiya University,,External Applications,High School Teaching,White,Social Studies - History,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
62,Billy Carr,Female,8/24/16,Institute of Industrial Electronics Engineering,,External Applications,High School Teaching,White,Social Studies - Civics,Not Hispanic,Teachers-Teachers,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
167,Terry Ward,Female,8/24/16,Coker College,,External Applications,Middle School Teaching,White,Social Studies,Not Hispanic,Word of Mouth,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
747,Nancy Wilson,Female,8/24/16,Ecole Superieur d'Ingenieurs Leonard de Vinci,,External Applications,Middle School Teaching,White,Physical Education,Not Hispanic,Word of Mouth,0,,,,6,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Candidate Action Needed,Yes,8/24/16,10/14/16
549,Howard Wilson,Female,6/9/15,Nile University,,Internal Applications,Elementary School Teaching,White,General,None Selected,None Listed,,,,,,,,,,,,,1,2016 Teacher Transfer,Yes,3/7/16,3/11/16
806,Jeffrey Sullivan,Male,6/17/15,Kodolanyi Janos University College,an emergency certification program.,External Applications,Elementary School Teaching,Native American,Art,Not Hispanic,None Listed,2,27,24,,26,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,,No,6/17/15,7/21/16
567,Rachel Collins,Male,6/17/15,Merkur Internationale FH Karlsruhe,an emergency certification program.,External Applications,Elementary School Teaching,Native American,Elementary - Grades 1 - 6,Not Hispanic,None Listed,2,27,24,,26,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,,No,6/17/15,7/21/16
589,Joyce Howell,Female,6/16/15,Utsunomiya University,,Internal Applications,High School Teaching,White,Foreign Language - Spanish,Not Hispanic,None Listed,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,6/20/16,6/20/16
678,Joe Vasquez,Female,6/16/15,Institute of Industrial Electronics Engineering,,Internal Applications,High School Teaching,White,Foreign Language - French,Not Hispanic,None Listed,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,6/20/16,6/20/16
562,William Freeman,Female,6/16/15,Coker College,,Internal Applications,High School Teaching,White,General,Not Hispanic,None Listed,0,0,,,,,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,6/20/16,6/20/16
821,Kimberly Gibson,Female,6/11/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,,Internal Applications,Elementary School Teaching,White,General,Not Hispanic,TPS Website,1,0,,,0,14,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,3/21/16,3/21/16
369,Louis Lawrence,Female,6/11/15,Nile University,,Internal Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,1,0,,,0,14,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,3/21/16,3/21/16
965,Jesse Hamilton,Female,6/11/15,Kodolanyi Janos University College,,Internal Applications,Elementary School Teaching,White,Early Childhood - Pre-Kindergarten / Kindergarten,Not Hispanic,TPS Website,1,0,,,0,14,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,2016 Teacher Transfer,Yes,3/21/16,3/21/16
523,Martha Carroll,Female,6/18/15,Merkur Internationale FH Karlsruhe,,Internal Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,TPS Website,2,,,,,51,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,2/29/16,2/29/16
561,Justin Carroll,Female,6/18/15,Utsunomiya University,,Internal Applications,High School Teaching,White,Social Studies - Geography,Not Hispanic,TPS Website,2,25,,,,51,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,2/29/16,2/29/16
366,Alan Watkins,Female,6/18/15,Institute of Industrial Electronics Engineering,,Internal Applications,High School Teaching,White,Social Studies - History,Not Hispanic,TPS Website,2,25,,,,51,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,2/29/16,2/29/16
215,Kenneth Tucker,Female,6/18/15,Coker College,,Internal Applications,High School Teaching,White,Social Studies - Civics,Not Hispanic,TPS Website,2,25,,,,51,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,2/29/16,2/29/16
766,Anne Watkins,Female,6/18/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,,Internal Applications,High School Teaching,White,Social Studies - Political Science,Not Hispanic,TPS Website,2,25,,,,51,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,2/29/16,2/29/16
637,Sean Harper,Female,6/18/15,Nile University,,Internal Applications,Middle School Teaching,White,Social Studies,Not Hispanic,TPS Website,2,25,,,,51,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,1,Hired,Yes,2/29/16,2/29/16
548,Ralph Cooper,Female,6/15/15,Kodolanyi Janos University College,,Internal Applications,Elementary School Teaching,White,Special Education,None Selected,TPS Website,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
243,Paul Woods,Female,6/15/15,Merkur Internationale FH Karlsruhe,,Internal Applications,Elementary School Teaching,White,General,None Selected,TPS Website,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
755,Pamela Washington,Female,6/15/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,,Internal Applications,High School Teaching,White,ELD - English Language Development,None Selected,Teachers-Teachers,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
565,Shawn Rivera,Female,6/15/15,Nile University,,Internal Applications,High School Teaching,White,General,None Selected,TPS Website,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
521,Martha King,Female,6/15/15,Kodolanyi Janos University College,,Internal Applications,Middle School Teaching,White,Social Studies,None Selected,TPS Website,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
378,Phillip Ruiz,Female,6/15/15,Merkur Internationale FH Karlsruhe,,Internal Applications,Middle School Teaching,White,Special Education,None Selected,Teachers-Teachers,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
181,Amanda Simpson,Female,6/15/15,Utsunomiya University,,Internal Applications,Middle School Teaching,White,Reading,None Selected,Teachers-Teachers,,,,,,,,,,,,,1,Teacher Transfer,Yes,5/18/16,12/11/16
773,Jacqueline Duncan,Male,6/25/15,Institute of Industrial Electronics Engineering,University of Phoenix,Internal Applications,Elementary School Teaching,White,Music - Vocal,Not Hispanic,Teachers-Teachers,1,19,,,,23,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,2016 Teacher Transfer,No,5/13/16,5/13/16
323,Ruby Garcia,Male,6/25/15,Coker College,University of Phoenix,Internal Applications,Elementary School Teaching,White,General,Not Hispanic,Teachers-Teachers,1,19,,,,23,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,2016 Teacher Transfer,No,5/13/16,5/13/16
926,Thomas Welch,Male,6/25/15,Ecole Superieur d'Ingenieurs Leonard de Vinci,University of Phoenix,Internal Applications,Elementary School Teaching,White,Elementary - Grades 1 - 6,Not Hispanic,Teachers-Teachers,1,19,,,,23,0.96879274,2.840179,54.625,25.932098,18.942636,24.371952,0,2016 Teacher Transfer,No,5/13/16,5/13/16
737,Mark Matthews,Male,6/25/15,Nile University,University of Phoenix,Internal Applications,High School Teaching,White,Music - Vocal,Not Hispanic,Teachers-Teachers,,,,,,,,,,,,,0,2016 Teacher Transfer,No,5/13/16,5/13/16
